season,week,game_id,home_team_x,away_team_x,home_win_prob,pred_home_margin,prediction_source,prediction_made_at,home_team_actual,away_team_actual,home_score,away_score,home_margin,actual_home_win,predicted_home_win,prob_error_sq,margin_error,abs_margin_error,sq_margin_error,log_loss_component,misclassified,home_team_y,away_team_y,weather_wind_mph,weather_wind_mph_wx,weather_temp_f,weather_temp_f_wx,weather_temp_kickoff_f,weather_temp_kickoff_f_wx,wind,temp,inj_qb_questionable_home,inj_qb_questionable_away,inj_qb_doubtful_home,inj_qb_doubtful_away,inj_qb_out_home,inj_qb_out_away,inj_qb_reserve_home,inj_qb_reserve_away,inj_practice_limited_home,inj_practice_limited_away,inj_practice_limited_rolling3_home,inj_practice_limited_rolling3_away,inj_qb_questionable_rolling3_home,inj_qb_questionable_rolling3_away,inj_qb_doubtful_rolling3_home,inj_qb_doubtful_rolling3_away,inj_qb_reserve_rolling3_home,inj_qb_reserve_rolling3_away,home_rest,away_rest,sched_rest_days_home,sched_rest_days_away,sched_back_to_back_travel_home,sched_back_to_back_travel_away,roof_is_dome,home_indoor,away_indoor,away_travel_distance_km,away_travel_distance_miles,home_travel_distance_km,timezone_diff_hours,timezone_diff_hours_abs,away_travel_east,away_travel_west,travel_km_short_rest,travel_km_back_to_back,travel_km_per_rest_day,timezone_diff_short_rest,wind_mph,temp_f,qb_uncertain,qb_uncertainty_score,short_rest,back_to_back_travel,indoor_game,outdoor_game,log_loss_per_game,high_error,rest_diff,rest_days_diff
2023,7,2023_07_CLE_IND,IND,CLE,0.5473488569259644,0.90804917,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,IND,CLE,38.0,39.0,-1.0,0.0,1,0.2995907711781598,1.90804917,1.90804917,3.6406516351376887,-0.7926335537705246,True,IND,CLE,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,1,0,423.7362199989543,263.29739875697027,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.666666666666666,0,0,1,0,0.7926335537705246,0,0,0
2023,7,2023_07_DET_BAL,BAL,DET,0.7940801382064819,8.145354,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,BAL,DET,38.0,6.0,32.0,1.0,1,0.0424029894810615,-23.854646,23.854646000000002,569.0441357853161,-0.2305708930969784,False,BAL,DET,,,,,,,16.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,1,0,0,1,638.5793889070094,396.7947134645373,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,16.0,62.0,1,2.3333333333333335,0,1,1,0,0.2305708930969784,1,0,0
2023,7,2023_07_GB_DEN,DEN,GB,0.747222900390625,1.9156075,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,DEN,GB,19.0,17.0,2.0,1.0,1,0.0638962620869278,-0.0843925,0.08439250000000009,0.00712209405625,-0.2913917442627619,False,DEN,GB,,,,,,,9.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3333333333333333,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10,13,10,13,0,1,0,0,0,1491.8376918490237,926.9846784219197,0.0,-1.0,1.0,0,1,0.0,0.0,0.0,0.0,9.0,72.0,1,8.666666666666666,0,1,0,1,0.2913917442627619,0,-3,-3
2023,7,2023_07_LAC_KC,KC,LAC,0.799233615398407,6.411997,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,KC,LAC,31.0,17.0,14.0,1.0,1,0.0403071411859947,-7.588003,7.588003,57.57778952800899,-0.2241019912230273,False,KC,LAC,,,,,,,10.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,10,6,10,6,0,0,0,0,1,2199.118387404246,1366.4683914997636,0.0,2.0,2.0,1,0,0.0,0.0,0.0,0.0,10.0,72.0,1,4.666666666666666,1,0,1,0,0.22410199122302732,0,4,4
2023,7,2023_07_LV_CHI,CHI,LV,0.7018409967422485,1.5306411,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,CHI,LV,30.0,12.0,18.0,1.0,1,0.0888987912236558,-16.4693589,16.4693589,271.2397825770092,-0.3540484009785754,False,CHI,LV,,,,,,,8.0,52.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,1,2456.036109562928,1526.109613435226,0.0,2.0,2.0,1,0,0.0,0.0,0.0,0.0,8.0,52.0,1,6.333333333333333,0,0,1,0,0.35404840097857543,1,0,0
2023,7,2023_07_MIA_PHI,PHI,MIA,0.7411366701126099,4.9585705,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,PHI,MIA,31.0,17.0,14.0,1.0,1,0.0670102235603877,-9.0414295,9.0414295,81.74744740347025,-0.2995702305950449,False,PHI,MIA,,,,,,,17.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,0,1620.2230658008991,1006.7596266197705,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,17.0,55.0,1,7.333333333333333,0,0,0,1,0.2995702305950449,0,0,0
2023,7,2023_07_PIT_LA,LA,PIT,0.6790925860404968,1.8818538,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,LA,PIT,17.0,24.0,-7.0,0.0,1,0.4611667404151696,8.8818538,8.8818538,78.88732692457444,-1.1366026274887635,True,LA,PIT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14,7,14,0,0,1,1,0,0.0,0.0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.6666666666666665,0,0,1,0,1.1366026274887635,1,-7,-7
2023,7,2023_07_SF_MIN,MIN,SF,0.6419943571090698,0.46540758,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,MIN,SF,22.0,17.0,5.0,1.0,1,0.1281680403417482,-4.53459242,4.53459242,20.562528415521456,-0.4431757648805396,False,MIN,SF,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,8,8,8,8,0,1,1,1,0,2529.8093657065133,1571.9501753784218,0.0,2.0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.333333333333333,0,1,1,0,0.44317576488053967,0,0,0
2023,7,2023_07_BUF_NE,NE,BUF,0.6169490218162537,-1.4595003,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,NE,BUF,29.0,25.0,4.0,1.0,1,0.1467280518875249,-5.4595003,5.4595003,29.806143525700094,-0.4829688811542841,False,NE,BUF,,,,,,,13.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,14.333333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,0,621.8117441942087,386.37578530169964,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,13.0,55.0,1,16.333333333333336,0,0,0,1,0.4829688811542841,0,0,0
2023,7,2023_07_WAS_NYG,NYG,WAS,0.6731061339378357,1.4733537,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,NYG,WAS,14.0,7.0,7.0,1.0,1,0.1068595996690682,-5.5266463,5.5266462999999995,30.543819325303684,-0.3958522590403668,False,NYG,WAS,,,,,,,14.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,1,0,0,0,318.7560616426511,198.06577277895576,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,14.0,54.0,1,8.666666666666666,0,1,0,1,0.39585225904036686,0,0,0
2023,7,2023_07_JAX_NO,NO,JAX,0.7334737777709961,3.3444986,w07_predictions_history_2023.csv,2025-10-26 19:38:16.631591+00:00,NO,JAX,24.0,31.0,-7.0,0.0,1,0.5379837826776566,10.3444986,10.3444986,107.00865128540195,-1.3222826453611447,True,NO,JAX,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.3333333333333335,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4,4,4,4,0,0,1,1,0,812.8410419386366,505.0758510704526,0.0,-1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,7.666666666666666,1,0,1,0,1.3222826453611447,1,0,0
2023,8,2023_08_BAL_ARI,ARI,BAL,0.5186447501182556,-0.6077016,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,ARI,BAL,24.0,31.0,-7.0,0.0,1,0.2689923768252278,6.3922984,6.3922984,40.86147883464256,-0.7311497162387568,True,ARI,BAL,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,7,7,7,7,0,0,1,1,0,3231.458256668248,2007.934448404206,0.0,-2.0,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6.666666666666666,0,0,1,0,0.7311497162387568,0,0,0
2023,8,2023_08_KC_DEN,DEN,KC,0.5651461482048035,-0.2989681,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,DEN,KC,24.0,9.0,15.0,1.0,1,0.1890978724211187,-15.2989681,15.2989681,234.0584249248176,-0.5706709118958218,False,DEN,KC,,,,,,,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,0,908.1138044158948,564.2755827637089,0.0,-1.0,1.0,0,1,0.0,0.0,0.0,0.0,7.0,26.0,1,1.6666666666666665,0,0,0,1,0.5706709118958218,1,0,0
2023,8,2023_08_LA_DAL,DAL,LA,0.7976469993591309,3.1216335,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,DAL,LA,43.0,20.0,23.0,1.0,1,0.0409467368683635,-19.8783665,19.8783665,395.1494547083222,-0.2260891360937315,False,DAL,LA,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6666666666666666,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,13,7,13,7,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.333333333333333,0,0,1,0,0.22608913609373155,1,6,6
2023,8,2023_08_LV_DET,DET,LV,0.7385037541389465,5.3442535,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,DET,LV,26.0,14.0,12.0,1.0,1,0.0683802865994245,-6.6557465,6.6557465,44.298961472262256,-0.3031290935585637,False,DET,LV,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,8,8,8,8,0,1,1,1,1,2836.203067655201,1762.3343363519798,0.0,3.0,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.666666666666667,0,1,1,0,0.3031290935585637,0,0,0
2023,8,2023_08_MIN_GB,GB,MIN,0.7060524821281433,3.082919,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,GB,MIN,10.0,24.0,-14.0,0.0,1,0.4985101075193121,17.082919,17.082919,291.82612156056103,-1.2243540382183191,True,GB,MIN,,,,,,,8.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,7.333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7,6,7,6,0,0,0,0,1,413.7987253409999,257.1225277638625,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.0,39.0,1,8.666666666666666,1,0,1,0,1.2243540382183193,1,1,1
2023,8,2023_08_NE_MIA,MIA,NE,0.7273680567741394,5.8215914,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,MIA,NE,31.0,17.0,14.0,1.0,1,0.0743281764671088,-8.178408600000001,8.178408600000001,66.88636722855398,-0.3183226616440718,False,MIA,NE,,,,,,,17.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,7.666666666666667,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,0,1972.5474708363204,1225.6837945010352,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,17.0,83.0,1,21.0,0,0,0,1,0.3183226616440718,0,0,0
2023,8,2023_08_NO_IND,IND,NO,0.6773964762687683,3.1508331,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,IND,NO,27.0,38.0,-11.0,0.0,1,0.458865986061344,14.1508331,14.1508331,200.2460774240556,-1.1313311904392396,True,IND,NO,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.3333333333333333,4.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7,10,7,10,0,0,1,1,1,1147.4600611506062,712.9984056572133,0.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0,0,1,0,1.1313311904392396,1,-3,-3
2023,8,2023_08_NYJ_NYG,NYG,NYJ,0.5498489141464233,-2.525546,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,NYG,NYJ,10.0,13.0,-3.0,0.0,1,0.3023338283880008,0.4744540000000001,0.47445400000000015,0.2251065981160001,-0.7981720062266804,True,NYG,NYJ,,,,,,,6.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,6.333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,7,14,7,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.0,52.0,1,9.0,0,0,0,1,0.7981720062266804,0,-7,-7
2023,8,2023_08_PHI_WAS,WAS,PHI,0.6245834827423096,-0.5220824,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,WAS,PHI,31.0,38.0,-7.0,0.0,1,0.3901045269145129,6.4779176,6.4779176,41.96341643238976,-0.9797191567095128,True,WAS,PHI,,,,,,,4.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6666666666666666,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,0,182.89590253639992,113.64620985494535,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.0,69.0,1,3.0,0,0,0,1,0.9797191567095129,0,0,0
2023,8,2023_08_TB_BUF,BUF,TB,0.7779378890991211,3.5952466,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,BUF,TB,24.0,18.0,6.0,1.0,1,0.0493115810977542,-2.4047534,2.4047534,5.782838914811561,-0.2511085920534802,False,BUF,TB,,,,,,,10.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,4,4,4,4,0,0,0,0,0,1679.1121326771029,1043.3515849937041,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10.0,66.0,1,3.3333333333333335,1,0,0,1,0.25110859205348024,0,0,0
2023,8,2023_08_CLE_SEA,SEA,CLE,0.6884127855300903,2.7737014,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,SEA,CLE,24.0,20.0,4.0,1.0,1,0.0970865922211174,-1.2262985999999998,1.2262985999999998,1.5038082563619597,-0.3733666419960599,False,SEA,CLE,,,,,,,3.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.6666666666666667,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,7,7,7,7,0,1,0,0,0,3251.084786880163,2020.1298051085137,0.0,-3.0,3.0,0,1,0.0,0.0,0.0,0.0,3.0,47.0,1,7.0,0,1,0,1,0.3733666419960599,0,0,0
2023,8,2023_08_ATL_TEN,TEN,ATL,0.6232181191444397,1.127496,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,TEN,ATL,28.0,23.0,5.0,1.0,1,0.1419645857410536,-3.872504,3.872504,14.996287230016002,-0.4728587104829742,False,TEN,ATL,,,,,,,7.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.3333333333333335,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,14,7,14,7,0,1,0,0,1,344.29777344298554,213.93665178204137,0.0,-1.0,1.0,0,1,0.0,0.0,0.0,0.0,7.0,77.0,1,4.0,0,1,1,0,0.4728587104829742,0,7,7
2023,8,2023_08_CIN_SF,SF,CIN,0.7691372036933899,4.5429783,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,SF,CIN,17.0,31.0,-14.0,0.0,1,0.5915720381052871,18.5429783,18.5429783,343.84204423427093,-1.465931700304359,True,SF,CIN,,,,,,,10.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,6,14,6,14,0,0,0,0,0,3252.875010877229,2021.2421983837949,0.0,-3.0,3.0,0,1,0.0,0.0,0.0,0.0,10.0,74.0,1,3.333333333333333,1,0,0,1,1.465931700304359,1,-8,-8
2023,8,2023_08_CHI_LAC,LAC,CHI,0.7157278060913086,3.9941053,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,LAC,CHI,30.0,13.0,17.0,1.0,1,0.0808106802296606,-13.0058947,13.005894699999999,169.15329694748806,-0.3344553433906284,False,LAC,CHI,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.6666666666666665,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,1,1,0,2817.638195930061,1750.798663443258,0.0,-2.0,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,5.333333333333333,0,0,1,0,0.33445534339062843,0,0,0
2023,8,2023_08_HOU_CAR,CAR,HOU,0.5594785809516907,0.43423793,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,CAR,HOU,15.0,13.0,2.0,1.0,1,0.1940591206403361,-1.56576207,1.56576207,2.4516108598506845,-0.5807500344442893,False,CAR,HOU,,,,,,,14.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.6666666666666667,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,14,14,14,14,0,0,0,0,1,1496.410439671692,929.826051309239,0.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,14.0,77.0,1,4.0,0,0,1,0,0.5807500344442893,0,0,0
2023,8,2023_08_JAX_PIT,PIT,JAX,0.7366951107978821,2.3903883,w08_predictions_history_2023.csv,2025-10-26 19:38:16.632590+00:00,PIT,JAX,10.0,20.0,-10.0,0.0,1,0.5427196862735038,12.3903883,12.3903883,153.52172222477688,-1.3344426437114538,True,PIT,JAX,,,,,,,2.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.3333333333333335,2.6666666666666665,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,7,10,7,10,0,1,0,0,0,1135.1114321215714,705.325325688813,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0,58.0,1,6.666666666666666,0,1,0,1,1.3344426437114538,1,-3,-3
2023,9,2023_09_WAS_NE,NE,WAS,0.7634319067001343,4.64223,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,NE,WAS,17.0,20.0,-3.0,0.0,1,0.5828282761678025,7.64223,7.64223,58.4036793729,-1.4415191915617611,True,NE,WAS,,,,,,,6.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,0,590.9710839625984,367.21229341292377,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.0,62.0,1,12.333333333333332,0,0,0,1,1.4415191915617611,1,0,0
2023,9,2023_09_TEN_PIT,PIT,TEN,0.806286633014679,5.827417,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,PIT,TEN,20.0,16.0,4.0,1.0,1,0.0375248685487896,1.827417,1.8274169999999996,3.3394528918889987,-0.2153159756070758,False,PIT,TEN,,,,,,,5.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,0,0,0,0,757.2060345758811,470.5058709104498,0.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,5.0,40.0,1,5.666666666666666,1,0,0,1,0.21531597560707588,0,0,0
2023,9,2023_09_TB_HOU,HOU,TB,0.7386298775672913,2.7288802,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,HOU,TB,39.0,37.0,2.0,1.0,1,0.0683143409004891,0.7288801999999999,0.7288801999999999,0.5312663459520398,-0.302958325760791,False,HOU,TB,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7,10,7,10,0,1,1,1,0,1270.9048620766243,789.7034250534142,0.0,-1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.9999999999999998,0,1,1,0,0.302958325760791,0,-3,-3
2023,9,2023_09_SEA_BAL,BAL,SEA,0.7830123901367188,8.899177,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,BAL,SEA,37.0,3.0,34.0,1.0,1,0.0470836228341795,-25.100823,25.100823,630.051315277329,-0.2446067591871328,False,BAL,SEA,,,,,,,6.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,0,3746.8238956433734,2328.1677108598187,0.0,3.0,3.0,1,0,0.0,0.0,0.0,0.0,6.0,70.0,1,1.6666666666666665,0,0,0,1,0.24460675918713284,1,0,0
2023,9,2023_09_NYG_LV,LV,NYG,0.73560631275177,2.4649649,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,LV,NYG,30.0,6.0,24.0,1.0,1,0.0699040218567148,-21.5350351,21.5350351,463.7577367582321,-0.3070602045164043,False,LV,NYG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,3.6666666666666665,5.666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,6,7,6,7,0,0,1,1,0,3584.863600239885,2227.5302801446574,0.0,-3.0,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,10.666666666666668,1,0,1,0,0.3070602045164043,1,-1,-1
2023,9,2023_09_MIN_ATL,ATL,MIN,0.7894420623779297,3.422481,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,ATL,MIN,28.0,31.0,-3.0,0.0,1,0.623218769851519,6.422480999999999,6.422480999999999,41.248262195360994,-1.5579944256211629,True,ATL,MIN,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,1,0,1,1,1459.4990087472638,906.8903585642961,0.0,1.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3333333333333335,0,1,1,0,1.5579944256211629,1,0,0
2023,9,2023_09_MIA_KC,KC,MIA,0.7859671115875244,4.7363563,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,KC,MIA,21.0,14.0,7.0,1.0,1,0.0458100773221872,-2.2636437000000003,2.2636437000000003,5.124082800549691,-0.2408403301923272,False,KC,MIA,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.6666666666666666,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,0,1970.6563988073954,1224.5087371833501,0.0,-1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,9.333333333333332,0,0,0,1,0.24084033019232723,0,0,0
2023,9,2023_09_LA_GB,GB,LA,0.782001256942749,5.4612284,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,GB,LA,20.0,3.0,17.0,1.0,1,0.0475234519745413,-11.5387716,11.5387716,133.14325003696658,-0.2458989310944489,False,GB,LA,,,,,,,8.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.333333333333333,2.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7,7,7,7,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.0,51.0,1,10.333333333333332,0,1,1,0,0.2458989310944489,0,0,0
2023,9,2023_09_LAC_NYJ,NYJ,LAC,0.6438122987747192,2.885328,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,NYJ,LAC,6.0,27.0,-21.0,0.0,1,0.4144942760535883,23.885328,23.885328,570.5088936675841,-1.0322974364450723,True,NYJ,LAC,,,,,,,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.6666666666666667,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,8,8,8,8,0,0,0,0,1,3941.8270293974165,2449.3370030837023,0.0,3.0,3.0,1,0,0.0,0.0,0.0,0.0,4.0,48.0,1,4.0,0,0,1,0,1.0322974364450723,1,0,0
2023,9,2023_09_IND_CAR,CAR,IND,0.6376653909683228,1.6284002,w09_predictions_history_2023.csv,2025-10-26 19:38:16.634590+00:00,CAR,IND,13.0,27.0,-14.0,0.0,1,0.4066171508387839,15.6284002,15.6284002,244.24689281136003,-1.0151871597486375,True,CAR,IND,,,,,,,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,0,0,0,0,1,688.1067369783972,427.56957126300364,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.0,75.0,1,2.6666666666666665,0,0,1,0,1.0151871597486375,1,0,0
