feature,model_importance,permutation_importance,permutation_std
roster_jersey_number_pct_change_diff,0.0018777143,-0.00018212358695381958,0.00025615393743196583
snaps_offense_pct_delta_diff,0.0037118094,-0.00019352832329784243,0.00022221906157008015
roster_fantasy_data_id_rolling3_diff,0.0039087003,-0.00019793865300594683,0.0005067031781957114
passing_1stpct_diff,0.0029834486,-0.00023520949311079954,0.0007609056312307674
sched_prev_is_away_prev_diff,0.0013117297,-0.0002403963600137615,0.00010755290037735498
rushing_td_diff,0.004916177,-0.00027321515732030565,0.0006264299001673678
def_pass_yards_allowed_diff,0.0011569149,-0.00027908245095058514,8.210447088529843e-06
sched_spread_close_abs_delta_diff,0.0027848142,-0.00028941701305598146,0.0005162220450338098
roster_rookie_year_diff,0.0010192173,-0.00029017178628711895,7.878491569479028e-05
yards_proxy_diff,0.0038902403,-0.00029366664359313787,0.0003451536505239844
sched_total_line_pct_change_diff,0.0030468986,-0.0003023214257753315,0.002740805295882636
roster_years_exp_pct_change_diff,0.0026866759,-0.0003422754829752961,0.00036168151723569447
roster_weight_prev_diff,0.011476622,-0.000344363447558127,2.261610159497978e-05
snaps_offense_snaps_prev_diff,0.0039020618,-0.00038087987110944075,0.00047957893164243836
roster_gsis_it_id_diff,0.005549645,-0.0003862447407468217,0.00035745400925653016
sched_consecutive_away_prev_diff,0.0014802332,-0.00039332073324094274,0.0004705268019234295
sched_prev_is_away_rolling3_diff,0.0024968635,-0.0004131735481520238,7.876881224464377e-05
inj_qb_out_prev_diff,0.0016839218,-0.00043464832885358183,0.00017965911903050646
snaps_defense_snaps_diff,0.0023202226,-0.00044349088629185295,0.0002740173480119446
snaps_offense_snaps_rolling3_diff,0.0038157275,-0.0005083775021688774,0.0008136840997053224
sched_short_rest_flag_prev_diff,0.003394818,-0.0005326175543233002,0.0004695133639388698
snaps_defense_snaps_pct_change_diff,0.007522341,-0.0005392505336443643,0.0006823062444168222
inj_practice_full_prev_diff,0.0020346497,-0.0005412035561451756,0.001741471681986377
inj_doubtful_delta_diff,0.0016246838,-0.0005446889472667804,0.00026292283841519064
