season,week,game_id,home_team_x,away_team_x,home_win_prob,pred_home_margin,prediction_source,prediction_made_at,home_team_actual,away_team_actual,home_score,away_score,home_margin,actual_home_win,predicted_home_win,prob_error_sq,margin_error,abs_margin_error,sq_margin_error,log_loss_component,misclassified,home_team_y,away_team_y,weather_wind_mph,weather_temp_f,weather_temp_kickoff_f,wind,temp,inj_qb_questionable_home,inj_qb_questionable_away,inj_qb_doubtful_home,inj_qb_doubtful_away,inj_qb_out_home,inj_qb_out_away,inj_qb_reserve_home,inj_qb_reserve_away,inj_practice_limited_home,inj_practice_limited_away,inj_practice_limited_rolling3_home,inj_practice_limited_rolling3_away,inj_qb_questionable_rolling3_home,inj_qb_questionable_rolling3_away,inj_qb_doubtful_rolling3_home,inj_qb_doubtful_rolling3_away,inj_qb_reserve_rolling3_home,inj_qb_reserve_rolling3_away,home_rest,away_rest,sched_rest_days_home,sched_rest_days_away,sched_back_to_back_travel_home,sched_back_to_back_travel_away,roof_is_dome,home_indoor,away_indoor,away_travel_distance_km,away_travel_distance_miles,home_travel_distance_km,timezone_diff_hours,timezone_diff_hours_abs,away_travel_east,away_travel_west,travel_km_short_rest,travel_km_back_to_back,travel_km_per_rest_day,timezone_diff_short_rest,weather_wind_mph_wx,weather_temp_f_wx,weather_temp_kickoff_f_wx,wind_mph,temp_f,qb_uncertain,qb_uncertainty_score,short_rest,back_to_back_travel,indoor_game,outdoor_game,log_loss_per_game,weather_temp_deviation,wind_temp_interaction,weather_temp_delta,wind_mph_delta,qb_uncertainty_recent,qb_uncertainty_trend,rest_diff,rest_days_diff,travel_timezone_product,travel_short_rest_flag,travel_rest_pressure,model_confidence_abs,model_uncertainty,model_logit_abs,pred_margin_abs,pred_margin_confidence,model_margin_disagreement,high_error,stable_label,volatility_prob,volatility_label,volatility_threshold
2017,3,2017_03_LA_SF,SF,LA,0.2725,-2.0403448939323425,w03_predictions_history_2017.csv,2026-09-19 18:14:17.320436+00:00,SF,LA,39.0,41.0,-2.0,0.0,0,0.07425625,-0.0403448939323425,0.04034489393234253,0.0016277104664119,-0.3181412799364894,False,SF,LA,12.0,64.0,,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.0,64.0,1.0,3.6666666666666665,1.0,0.0,1.0,0.0,0.31814127993648944,4.0,48.0,0.0,-1.0,0.0,-3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,2.0403448939323425,0.144715789124533,0.08278421087546697,0,1,0.012548299676545156,0,0.316745
2017,3,2017_03_NO_CAR,CAR,NO,0.2725,-7.413188838958741,w03_predictions_history_2017.csv,2026-09-19 18:14:17.320436+00:00,CAR,NO,13.0,34.0,-21.0,0.0,0,0.07425625,13.58681116104126,13.58681116104126,184.60143752579532,-0.3181412799364894,False,CAR,NO,7.0,75.0,,6.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,1,1043.9477915361492,648.6788831746086,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,7.0,75.0,1.0,4.0,0.0,0.0,1.0,0.0,0.31814127993648944,15.0,105.0,0.0,1.0,1.0,-2.0,0.0,0.0,1043.9477915361492,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,7.413188838958741,0.48500911087293397,0.257509110872934,1,0,0.9846153846153847,1,0.316745
2017,3,2017_03_HOU_NE,NE,HOU,0.4175571411848068,-0.0405972354114055,w03_predictions_history_2017.csv,2026-09-19 18:14:17.320436+00:00,NE,HOU,36.0,33.0,3.0,1.0,0,0.339239683784815,-3.040597235411405,3.0405972354114055,9.245231547991482,-0.8733338789430923,True,NE,HOU,11.0,67.0,,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,6.666666666666667,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0,10.0,0.0,1.0,0,0,1,2561.7926626179337,1591.8236685635682,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,11.0,67.0,1.0,9.333333333333334,0.0,1.0,1.0,0.0,0.8733338789430923,7.0,77.0,0.0,7.0,0.0,-9.333333333333334,-3.0,-3.0,2561.7926626179337,0.0,0.0,0.0824428588151932,0.8351142823696136,0.332809684134435,0.0405972354114055,0.0028997944014073945,0.07954306441378581,1,0,0.4409746015729058,1,0.316745
2017,3,2017_03_DEN_BUF,BUF,DEN,0.7275,2.9268091678619386,w03_predictions_history_2017.csv,2026-09-19 18:14:17.320436+00:00,BUF,DEN,26.0,16.0,10.0,1.0,1,0.0742562499999999,-7.073190832138062,7.073190832138062,50.03002854784193,-0.3181412799364894,False,BUF,DEN,10.0,65.0,,5.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.3333333333333333,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,0,2209.3973269456583,1372.8554264415507,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,10.0,65.0,1.0,3.666666666666667,0.0,0.0,0.0,1.0,0.31814127993648944,5.0,50.0,0.0,5.0,1.0,-1.666666666666667,0.0,0.0,4418.794653891317,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,2.9268091678619386,0.20606448116299977,0.02143551883700026,0,1,0.06457875457875457,0,0.316745
2017,3,2017_03_CIN_GB,GB,CIN,0.7275,0.7465584933757783,w03_predictions_history_2017.csv,2026-09-19 18:14:17.320436+00:00,GB,CIN,27.0,24.0,3.0,1.0,1,0.0742562499999999,-2.2534415066242217,2.2534415066242217,5.077998623776843,-0.3181412799364894,False,GB,CIN,10.0,62.0,,8.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0,10.0,0.0,0.0,0,0,0,668.9662175386263,415.67620755819377,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,10.0,62.0,1.0,3.333333333333333,0.0,0.0,0.0,1.0,0.31814127993648944,2.0,20.0,0.0,2.0,0.0,-3.333333333333333,-3.0,-3.0,668.9662175386263,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,0.7465584933757783,0.053275118170616774,0.17422488182938325,0,1,0.01795996118576764,0,0.316745
2017,3,2017_03_CLE_IND,IND,CLE,0.7275,1.0986953854560852,w03_predictions_history_2017.csv,2026-09-19 18:14:17.320436+00:00,IND,CLE,31.0,28.0,3.0,1.0,1,0.0742562499999999,-1.9013046145439148,1.9013046145439148,3.614959237285985,-0.3181412799364894,False,IND,CLE,0.0,70.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,1,1,0,423.7362199989543,263.29739875697027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,3.0,0.0,1.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,1.0986953854560852,0.07831752623547845,0.1491824737645216,0,1,0.017634181536620563,0,0.316745
2017,3,2017_03_DAL_ARI,ARI,DAL,0.2725,-2.65376877784729,w03_predictions_history_2017.csv,2026-09-19 18:14:17.320436+00:00,ARI,DAL,17.0,28.0,-11.0,0.0,0,0.07425625,8.34623122215271,8.34623122215271,69.65957561363672,-0.3181412799364894,False,ARI,DAL,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,1.0,1,1,0,1413.7094146003187,878.4380326596147,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,4.666666666666667,0.0,1.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-4.666666666666667,0.0,0.0,1413.7094146003187,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,2.65376877784729,0.18731677143591338,0.0401832285640866,0,1,0.012548299676545156,0,0.316745
2017,3,2017_03_KC_LAC,LAC,KC,0.2725,-3.76316294670105,w03_predictions_history_2017.csv,2026-09-19 18:14:17.320436+00:00,LAC,KC,10.0,24.0,-14.0,0.0,0,0.07425625,10.23683705329895,10.23683705329895,104.79283285579434,-0.3181412799364894,False,LAC,KC,0.0,70.0,,5.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.6666666666666665,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,1,0,2199.118387404246,1366.4683914997636,0.0,-2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,4.333333333333333,0.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,-5.0,0.0,-4.333333333333333,0.0,0.0,4398.236774808492,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,3.76316294670105,0.2625054160411874,0.0350054160411874,0,1,0.1220429292929293,0,0.316745
2017,5,2017_05_NE_TB,TB,NE,0.3009757451713085,-0.9894038558006288,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,TB,NE,14.0,19.0,-5.0,0.0,0,0.0905863991814244,4.010596144199371,4.010596144199371,16.08488143186686,-0.3580698380245954,False,TB,NE,8.0,77.0,,9.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.6666666666666666,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0,0,1869.8202730001217,1161.8520928543587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.0,77.0,1.0,8.666666666666666,1.0,0.0,0.0,1.0,0.35806983802459547,17.0,136.0,0.0,-1.0,0.0,-8.666666666666666,0.0,0.0,0.0,0.0,5609.4608190003655,0.19902425482869152,0.601951490342617,0.8426557602816928,0.9894038558006288,0.0705542821980252,0.1284699726306663,1,0,0.16854365079365077,0,0.316745
2017,5,2017_05_SEA_LA,LA,SEA,0.3336631335318089,-1.36267808675766,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,LA,SEA,10.0,16.0,-6.0,0.0,0,0.1113310866782657,4.63732191324234,4.63732191324234,21.5047545270376,-0.4059599308104407,False,LA,SEA,0.0,70.0,,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,1,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,1.3333333333333333,0.0,0.0,1.0,0.0,0.4059599308104407,10.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16633686646819112,0.6673262670636178,0.691663446396405,1.36267808675766,0.0970279302559646,0.06930893621222653,1,0,0.3076711561917261,0,0.316745
2017,5,2017_05_SF_IND,IND,SF,0.6292327255010605,-0.1470806196331978,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,IND,SF,26.0,23.0,3.0,1.0,1,0.1374683718393719,-3.147080619633198,3.147080619633198,9.904116426470871,-0.4632540978646985,False,IND,SF,0.0,70.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,1,1,0,3102.6993488161143,1927.9273970732177,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,7.666666666666667,0.0,1.0,1.0,0.0,0.4632540978646985,10.0,0.0,0.0,0.0,1.0,-5.666666666666667,0.0,0.0,9308.098046448344,0.0,0.0,0.12923272550106046,0.7415345489978791,0.5289266077959222,0.1470806196331978,0.010505372052063588,0.11872735344899688,1,0,0.4409746015729058,1,0.316745
2017,5,2017_05_TEN_MIA,MIA,TEN,0.7275,1.5672283768653872,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,MIA,TEN,16.0,10.0,6.0,1.0,1,0.0742562499999999,-4.432771623134613,4.432771623134613,19.649464262867472,-0.3181412799364894,False,MIA,TEN,10.0,80.0,,9.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,0,0,0,1293.6085053417662,803.8108105727187,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,10.0,80.0,1.0,3.333333333333333,0.0,1.0,0.0,1.0,0.31814127993648944,20.0,200.0,0.0,1.0,1.0,-1.333333333333333,0.0,0.0,1293.6085053417662,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,1.5672283768653872,0.1114795979459487,0.11602040205405134,0,1,0.010267653493459946,0,0.316745
2017,5,2017_05_MIN_CHI,CHI,MIN,0.2725,-1.0370904088020323,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,CHI,MIN,17.0,20.0,-3.0,0.0,0,0.07425625,1.962909591197968,1.9629095911979677,3.853014063216973,-0.3181412799364894,False,CHI,MIN,11.0,57.0,,10.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,11.0,8.0,11.0,8.0,0.0,0.0,0,0,1,571.9881299076998,355.4168362688773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.0,57.0,1.0,3.6666666666666665,0.0,0.0,1.0,0.0,0.31814127993648944,3.0,33.0,0.0,1.0,1.0,-1.6666666666666665,3.0,3.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,1.0370904088020323,0.07394268149035527,0.1535573185096447,0,1,0.07272415272415274,0,0.316745
2017,5,2017_05_LAC_NYG,NYG,LAC,0.2725,-2.432554197311401,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,NYG,LAC,22.0,27.0,-5.0,0.0,0,0.07425625,2.567445802688599,2.567445802688599,6.591777949743304,-0.3181412799364894,False,NYG,LAC,11.0,59.0,,7.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,1,3941.8270293974165,2449.3370030837023,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,11.0,59.0,1.0,5.666666666666666,0.0,0.0,1.0,0.0,0.31814127993648944,1.0,11.0,0.0,4.0,0.0,-5.666666666666666,0.0,0.0,11825.48108819225,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,2.432554197311401,0.1720261655552629,0.05547383444473708,0,1,0.07881216006216006,0,0.316745
2017,5,2017_05_KC_HOU,HOU,KC,0.2725,-3.7348414421081535,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,HOU,KC,34.0,42.0,-8.0,0.0,0,0.07425625,4.265158557891846,4.265158557891846,18.191577523958053,-0.3181412799364894,False,HOU,KC,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,6.0,0.0,0.0,1,1,0,1044.7012200515062,649.1470418046245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,3.333333333333333,1.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-3.333333333333333,1.0,1.0,0.0,0.0,1044.7012200515062,0.22749999999999998,0.545,0.9819753849423488,3.7348414421081535,0.26062085387949074,0.033120853879490764,0,1,0.10480390880031132,0,0.316745
2017,5,2017_05_JAX_PIT,PIT,JAX,0.2725,-5.457083702087402,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,PIT,JAX,9.0,30.0,-21.0,0.0,0,0.07425625,15.542916297912598,15.542916297912598,241.58224704391705,-0.3181412799364894,False,PIT,JAX,9.0,56.0,,9.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,3.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,0,0,0,1135.1114321215714,705.325325688813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.0,56.0,1.0,5.333333333333333,0.0,1.0,0.0,1.0,0.31814127993648944,4.0,36.0,0.0,0.0,0.0,-5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,5.457083702087402,0.3711806342806827,0.14368063428068273,1,0,0.3820998489254495,1,0.316745
2017,5,2017_05_CAR_DET,DET,CAR,0.2725,-1.5789225697517395,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,DET,CAR,24.0,27.0,-3.0,0.0,0,0.07425625,1.4210774302482605,1.4210774302482605,2.019461062761,-0.3181412799364894,False,DET,CAR,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,1,1,0,813.5718366605439,505.5299457175988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,5.333333333333334,0.0,1.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-5.333333333333334,0.0,0.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,1.5789225697517395,0.11230443958555865,0.11519556041444133,0,1,0.007670250896057348,0,0.316745
2017,5,2017_05_BUF_CIN,CIN,BUF,0.7275,1.4987919092178346,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,CIN,BUF,20.0,16.0,4.0,1.0,1,0.0742562499999999,-2.501208090782165,2.5012080907821654,6.256041913394165,-0.3181412799364894,False,CIN,BUF,8.0,59.0,,10.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,0,0,0,631.3288826838506,392.2894591621469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.0,59.0,1.0,2.0,0.0,1.0,0.0,1.0,0.31814127993648944,1.0,8.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,1.4987919092178346,0.10664943568218119,0.12085056431781885,0,1,0.012548299676545156,0,0.316745
2017,5,2017_05_BAL_OAK,LV,BAL,0.2725,-5.56613998413086,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,LV,BAL,17.0,30.0,-13.0,0.0,0,0.07425625,7.43386001586914,7.43386001586914,55.26227473553793,-0.3181412799364894,False,LV,BAL,0.0,70.0,,8.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,1,0,3386.0438779251917,2103.989470470254,0.0,-3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,4.0,0.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,-8.0,1.0,-2.0000000000000004,0.0,0.0,10158.131633775574,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,5.56613998413086,0.37787763839268423,0.15037763839268425,0,1,0.4833988439971483,1,0.316745
2017,5,2017_05_ARI_PHI,PHI,ARI,0.7275,8.442627668380737,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,PHI,ARI,34.0,7.0,27.0,1.0,1,0.0742562499999999,-18.557372331619263,18.557372331619263,344.3760678543481,-0.3181412799364894,False,PHI,ARI,9.0,61.0,,10.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,1,3356.448152850721,2085.5995451850054,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,9.0,61.0,1.0,4.0,0.0,0.0,1.0,0.0,0.31814127993648944,1.0,9.0,0.0,-1.0,0.0,-4.0,0.0,0.0,6712.896305701442,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,8.442627668380737,0.5392126589460103,0.3117126589460103,1,0,1.0,1,0.316745
2017,5,2017_05_GB_DAL,DAL,GB,0.2725,-2.2523036479949954,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,DAL,GB,31.0,35.0,-4.0,0.0,0,0.07425625,1.7476963520050046,1.7476963520050046,3.054442538811601,-0.3181412799364894,False,DAL,GB,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.6666666666666665,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0,10.0,0.0,0.0,1,0,0,1522.1954616008481,945.8481161703806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,6.0,0.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-6.0,-3.0,-3.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,2.2523036479949954,0.15950509701748689,0.0679949029825131,0,1,0.00932249322493225,0,0.316745
2017,4,2017_04_CAR_NE,NE,CAR,0.2725,-2.425743556022644,w04_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,NE,CAR,30.0,33.0,-3.0,0.0,0,0.07425625,0.5742564439773559,0.5742564439773559,0.329770463449518,-0.3181412799364894,False,NE,CAR,12.0,56.0,,6.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.666666666666667,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,0,1128.2482273446008,701.060729273342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.0,56.0,1.0,8.0,0.0,0.0,0.0,1.0,0.31814127993648944,4.0,48.0,0.0,6.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,2.425743556022644,0.17155404794200838,0.055945952057991605,0,1,0.012548299676545156,0,0.316745
2017,5,2017_05_NYJ_CLE,CLE,NYJ,0.3338020756840706,-0.6981636404991151,w05_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,CLE,NYJ,14.0,17.0,-3.0,0.0,0,0.111423825730994,2.301836359500885,2.301836359500885,5.298450625920287,-0.4061684689345124,False,CLE,NYJ,10.0,55.0,,8.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.6666666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,0,642.7551645894953,399.3894193761393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.0,55.0,1.0,3.0,0.0,0.0,0.0,1.0,0.40616846893451247,5.0,50.0,0.0,2.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.1661979243159294,0.6676041513681412,0.6910385804926971,0.6981636404991151,0.049827532941026584,0.1163703913749028,0,1,0.3076711561917261,0,0.316745
2017,4,2017_04_TEN_HOU,HOU,TEN,0.7275,10.949690055847167,w04_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,HOU,TEN,57.0,14.0,43.0,1.0,1,0.0742562499999999,-32.05030994415283,32.05030994415283,1027.2223675162618,-0.3181412799364894,False,HOU,TEN,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,1,0,1080.6227627179926,671.4676466928418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,3.6666666666666665,0.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,10.949690055847167,0.6539222586208798,0.4264222586208798,1,0,1.0,1,0.316745
2017,4,2017_04_SF_ARI,ARI,SF,0.7275,1.492791521549225,w04_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,ARI,SF,18.0,15.0,3.0,1.0,1,0.0742562499999999,-1.507208478450775,1.507208478450775,2.2716773975139004,-0.3181412799364894,False,ARI,SF,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,6.0,10.0,0.0,0.0,1,1,0,978.3858210191008,607.9405759924597,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,6.666666666666667,1.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-6.666666666666667,-4.0,-4.0,978.3858210191008,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,1.492791521549225,0.10622569214984155,0.12127430785015848,0,1,0.011919895822334848,0,0.316745
2017,4,2017_04_PIT_BAL,BAL,PIT,0.2725,-4.705804061889649,w04_predictions_history_2017.csv,2026-09-19 18:14:17.321209+00:00,BAL,PIT,9.0,26.0,-17.0,0.0,0,0.07425625,12.294195938110352,12.294195938110352,151.1472537646491,-0.3181412799364894,False,BAL,PIT,8.0,60.0,,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,0,0,0,317.4016302758104,197.2241684061106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.0,60.0,1.0,2.6666666666666665,0.0,1.0,0.0,1.0,0.31814127993648944,0.0,0.0,0.0,2.0,0.0,-2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,4.705804061889649,0.3240170333979332,0.09651703339793322,1,0,0.3076711561917261,0,0.316745
