feature,model_importance,permutation_importance,permutation_std
roster_jersey_number_diff,0.003148853,0.0018181818181818299,0.0011499191491521454
sched_total_line_pct_change_diff,0.0031472133,0.0018181818181818299,0.0030424000964875673
weather_rain_index_diff,0.0029714988,0.0018181818181818299,0.003983436781855779
snaps_st_pct_diff,0.0022470069,0.0018181818181818299,0.0011499191491521454
sched_back_to_back_travel_rolling3_diff,0.002197826,0.0018181818181818299,0.001626231256363494
sched_is_away_prev_diff,0.001823044,0.0018181818181818299,0.0
roster_active_skill_count_diff,0.008459891,0.001454545454545464,0.0007272727272727319
sched_days_since_last_game_diff,0.0045147315,0.001454545454545464,0.0017814470856605048
snaps_offense_snaps_prev_diff,0.0040260702,0.001454545454545464,0.0031281182789246118
roster_entry_year_rolling3_diff,0.0037657456,0.001454545454545464,0.000727272727272732
sched_long_rest_flag_rolling3_diff,0.0034593134,0.001454545454545464,0.0013606026860996238
passing_td_diff,0.003307901,0.001454545454545464,0.0007272727272727319
roster_total_players_diff,0.0032976118,0.001454545454545464,0.000727272727272732
sched_rest_days_pct_change_diff,0.002668591,0.001454545454545464,0.0021203461435801226
receiving_rec_diff,0.0021568683,0.001454545454545464,0.002909090909090928
roster_rookie_year_prev_diff,0.0006080463,0.001454545454545464,0.000727272727272732
sched_is_home_rolling3_diff,0.0004597397,0.001454545454545464,0.0007272727272727319
sched_implied_prob_diff,0.014513415,0.0014545454545454417,0.006340216645150078
yards_per_play_diff,0.0046805274,0.0010909090909090979,0.0008907235428302523
snaps_st_snaps_prev_diff,0.0042322725,0.0010909090909090979,0.001854188914033752
def_ypp_allowed_diff,0.0038585719,0.0010909090909090979,0.0027212053721992475
sched_prev_is_home_pct_change_diff,0.0034487834,0.0010909090909090979,0.0018541889140337518
sched_back_to_back_travel_delta_diff,0.0031124805,0.0010909090909090979,0.0029541957835040045
snaps_defense_snaps_pct_change_diff,0.0030732215,0.0010909090909090979,0.0033722249074530047
inj_questionable_rolling3_diff,0.0028705918,0.0010909090909090979,0.003372224907453005
receiving_yds_diff,0.0019758185,0.0010909090909090979,0.0008907235428302523
inj_doubtful_delta_diff,0.0017398527,0.0010909090909090979,0.0018541889140337518
sched_is_away_rolling3_diff,0.0013597753,0.0010909090909090979,0.0008907235428302523
roster_injured_pct_diff,0.0002663537,0.0010909090909090979,0.0008907235428302523
sched_spread_close_diff,0.013073834,0.000727272727272732,0.003372224907453005
roster_sleeper_id_diff,0.008502172,0.000727272727272732,0.0008907235428302523
roster_sleeper_id_rolling3_diff,0.0065930034,0.000727272727272732,0.0008907235428302523
snaps_st_pct_prev_diff,0.005774489,0.000727272727272732,0.0008907235428302523
snaps_st_pct_pct_change_diff,0.0047579217,0.000727272727272732,0.0008907235428302523
sched_prev_is_home_prev_diff,0.004115869,0.000727272727272732,0.0018541889140337518
ypp_diff,0.0037257196,0.000727272727272732,0.0027212053721992475
snaps_defense_snaps_rolling3_diff,0.0034938613,0.000727272727272732,0.0008907235428302523
indoor_diff,0.0031417804,0.000727272727272732,0.0008907235428302523
downs_rec1st_diff,0.0030776174,0.000727272727272732,0.0014545454545454638
snaps_offense_snaps_rolling3_diff,0.003048074,0.000727272727272732,0.002466301812045568
snaps_defense_snaps_diff,0.0028812934,0.000727272727272732,0.001454545454545464
passing_1stpct_diff,0.0028046255,0.000727272727272732,0.004240692287160245
receiving_20+_diff,0.0023135724,0.000727272727272732,0.001854188914033752
snaps_offense_pct_diff,0.002022379,0.000727272727272732,0.0008907235428302523
rushing_ypc_diff,0.0020223237,0.000727272727272732,0.0008907235428302523
sched_prev_is_home_diff,0.001747051,0.000727272727272732,0.0008907235428302523
sched_short_rest_flag_diff,0.0016877317,0.000727272727272732,0.0008907235428302523
sched_consecutive_away_delta_diff,0.00088184315,0.000727272727272732,0.0008907235428302523
roster_fantasy_data_id_rolling3_diff,0.009211124,0.000363636363636366,0.000727272727272732
snaps_defense_pct_prev_diff,0.007300657,0.000363636363636366,0.0007272727272727319
snaps_defense_pct_delta_diff,0.0059062294,0.000363636363636366,0.0007272727272727319
roster_yahoo_id_rolling3_diff,0.0057972856,0.000363636363636366,0.000727272727272732
snaps_defense_pct_pct_change_diff,0.0055896644,0.000363636363636366,0.0021203461435801226
inj_qb_questionable_diff,0.004596611,0.000363636363636366,0.0013606026860996238
snaps_st_snaps_diff,0.004439596,0.000363636363636366,0.000727272727272732
sched_prev_is_away_pct_change_diff,0.0034946855,0.000363636363636366,0.0021203461435801226
inj_listed_total_prev_diff,0.0034682618,0.000363636363636366,0.0021203461435801226
snaps_offense_pct_rolling3_diff,0.0033458858,0.000363636363636366,0.0007272727272727319
sched_short_rest_flag_rolling3_diff,0.003337904,0.000363636363636366,0.0013606026860996238
